episode,frames,left_err_mean,left_err_max,left_soft_frames,left_hard_frames,left_contact_frames,left_max_penetration_mm,right_err_mean,right_err_max,right_soft_frames,right_hard_frames,right_contact_frames,right_max_penetration_mm
461,186,0.09912246547828119,0.5737484471238388,132,64,0,0.0,0.12785493546130797,0.8130282410096099,164,103,0,0.0
462,173,0.09281012112408153,0.6806401953686174,106,54,0,0.0,0.12489321828130616,0.8017188165211568,154,87,0,0.0
463,195,0.10609068838741129,0.6568357816199946,152,59,0,0.0,0.12447517284599224,0.6207819025839701,154,103,0,0.0
464,200,0.09680872257197827,0.7243582046105769,138,55,0,0.0,0.12157729133934289,0.7385219972814154,161,86,0,0.0
465,201,0.09547732856254101,0.7379870217260017,133,60,4,0.03,0.10947487000069357,0.7970319215000758,161,65,0,0.0
466,223,0.09296339376196375,0.7431275140071965,134,64,2,0.01,0.11552483129464501,0.7861241162074487,179,75,0,0.0
467,195,0.09788384952839603,0.630323989065935,121,60,0,0.0,0.12028294996826858,0.8286067059947789,165,100,0,0.0
468,194,0.10099157755792135,0.6481865750415348,122,49,12,0.14,0.1248690059266279,0.7397429980877581,161,97,0,0.0
469,204,0.09495456873099271,0.6457489233876358,147,55,0,0.0,0.11457048037174576,0.8680321316226141,156,80,0,0.0
470,198,0.09679777333213355,0.8365002325451143,127,54,0,0.0,0.11758713764721788,0.8047536769604815,155,94,0,0.0
471,197,0.0994196032057492,0.6911385763532711,134,47,0,0.0,0.11533849618985835,0.7864828724475785,150,93,0,0.0
472,195,0.1020539924408491,0.7070455765678569,127,61,11,0.05,0.11491934538601806,0.7561233228879238,159,78,0,0.0
473,217,0.10220050653557707,0.9540904712490477,144,60,9,0.06,0.1138909186235328,0.9322735507550788,168,90,0,0.0
474,220,0.09542267812596962,0.634240772968101,139,66,4,0.01,0.12006690050596552,0.7550354494840799,181,96,0,0.0
475,204,0.09421803544992516,0.5298923744773895,124,53,6,0.03,0.10415085009718453,0.8338959651330677,157,68,0,0.0
476,208,0.09879042909377735,0.7464479462514996,146,65,9,0.04,0.1046019982644463,0.7469046599034604,145,80,0,0.0
477,207,0.0951447900114692,0.6103079927753374,110,63,3,0.02,0.10708210051107978,0.8137342735473649,154,76,0,0.0
478,197,0.09847872476685225,0.6495447962964017,128,58,5,0.06,0.11505424448538347,0.7662243301698917,156,98,0,0.0
479,201,0.10161082419601414,1.0063124572628706,130,67,19,0.22,0.11162894953548104,0.8960425051056747,164,75,0,0.0
480,185,0.10256242577956663,0.6660484444725953,130,55,0,0.0,0.11020346225501583,0.7780176186359777,143,73,0,0.0
481,208,0.0949040382679253,0.7578504495970935,114,63,18,0.06,0.10264962007112366,0.8036110450622745,161,69,0,0.0
482,211,0.09565174388935768,0.7289385398940784,133,59,4,0.02,0.11478541832596278,0.7362173697796706,168,107,0,0.0
483,216,0.09974513825494512,0.7776039781395404,137,60,0,0.0,0.12071508077290229,0.7312675115677045,170,114,0,0.0
484,200,0.10855875859574785,0.720293687648885,149,60,0,0.0,0.12015053508226288,0.7026244035011752,160,96,0,0.0
485,212,0.10558344699112292,0.6564446351357924,157,61,6,0.21,0.11298287985347584,0.6948324452796341,167,90,0,0.0
486,203,0.11643679854429236,0.5838501687455031,167,66,5,0.16,0.12325870476669129,0.7481036644711023,164,104,0,0.0
487,234,0.10914017092980566,0.6602224194346786,164,91,0,0.0,0.11750516054960695,0.8697438572475262,175,126,0,0.0
488,223,0.08923594721778684,0.7200237229325578,129,57,0,0.0,0.10971028587162435,0.804092896557151,152,84,0,0.0
489,242,0.09549305956526458,0.6390977802175093,158,61,0,0.0,0.1026225051001799,0.7690204231409166,172,97,0,0.0
490,241,0.0884638536398031,0.7159996628817509,138,55,0,0.0,0.10708669612503499,0.7903616017859134,181,104,0,0.0
491,224,0.08697398292592423,0.7343326162391097,131,55,7,0.05,0.10549827905769849,0.6399220874571869,149,87,0,0.0
492,229,0.09218395055012012,0.7453056238027537,142,62,0,0.0,0.10414682388208839,0.8250582646725109,153,89,0,0.0
493,226,0.09387174381105763,0.8256110505025713,133,59,1,0.01,0.10303069540023499,0.8919520158407307,166,84,0,0.0
494,233,0.09631270494335012,0.6991337237729937,144,63,1,0.02,0.10739410280627631,0.7823988065041982,180,90,0,0.0
495,257,0.09511959876694882,0.7526953504236359,154,73,3,0.04,0.09643478710458185,0.8092281400265262,173,83,0,0.0
496,239,0.09193978712129001,0.7279369857983309,117,69,5,0.03,0.11337967572486427,0.7352042741054495,172,105,0,0.0
497,229,0.09660800282009029,0.8022440302996782,129,68,0,0.0,0.11140985171093695,0.8602077306284204,174,89,0,0.0
498,205,0.10207912084200267,0.8707632301477911,120,72,2,0.1,0.10626078017367922,0.6180886189026847,141,71,0,0.0
499,231,0.08438200497016991,0.8056649609898895,128,52,7,0.03,0.11177107859149149,0.8643349369221481,175,102,0,0.0
